Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
made,2014,2014-06-22,taglu,L10,0.0,20.0,80.0,100.0,pwoodard,
made,2014,2014-06-22,taglu,L7,0.0,15.0,85.0,100.0,pwoodard,
made,2014,2014-06-28,fisha,A12,0.0,5.0,95.0,100.0,pwoodard,
made,2014,2014-06-28,fisha,D11,0.0,20.0,80.0,100.0,pwoodard,
made,2014,2014-06-28,fisha,F14,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-06-28,fisha,H17,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,A11,0.0,5.0,95.0,100.0,pwoodard,
made,2014,2014-06-28,fishb,A18,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,C6,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,D11,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,D2,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,D15,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,E20,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,F8,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,G13,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-28,fishb,G18,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-06-29,fisha,A1,0.0,15.0,85.0,100.0,pwoodard,
made,2014,2014-06-29,fisha,C16,0.0,15.0,85.0,100.0,pwoodard,
made,2014,2014-06-29,fisha,C8,0.0,25.0,75.0,100.0,pwoodard,
made,2014,2014-06-29,fisha,E3,0.0,20.0,80.0,100.0,pwoodard,
made,2014,2014-06-29,fisha,G10,0.0,65.0,35.0,100.0,pwoodard,
made,2014,2014-06-29,fisha,G6,0.0,45.0,55.0,100.0,pwoodard,
made,2014,2014-06-30,taglu,B2,0.0,5.0,95.0,100.0,canderson,
made,2014,2014-06-30,taglu,B8,0.0,15.0,85.0,100.0,canderson,
made,2014,2014-06-30,taglu,D5,0.0,40.0,60.0,100.0,canderson,
made,2014,2014-06-30,taglu,E11,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-30,taglu,E8,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-06-30,taglu,F3,0.0,15.0,85.0,100.0,canderson,
made,2014,2014-06-30,taglu,H7,0.0,15.0,85.0,100.0,canderson,
made,2014,2014-06-30,taglu,I10,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-06-30,taglu,L10,0.0,30.0,70.0,100.0,lbachellier,
made,2014,2014-06-30,taglu,L7,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,A1,0.0,5.0,95.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,A12,0.0,5.0,95.0,100.0,canderson,
made,2014,2014-07-07,fisha,C16,0.0,5.0,95.0,100.0,canderson,
made,2014,2014-07-07,fisha,C8,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,D11,0.0,15.0,85.0,100.0,canderson,
made,2014,2014-07-07,fisha,E3,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,F14,0.0,10.0,90.0,100.0,canderson,
made,2014,2014-07-07,fisha,G10,0.0,20.0,80.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,G6,0.0,10.0,90.0,100.0,lbachellier,
made,2014,2014-07-07,fisha,H17,0.0,15.0,85.0,100.0,canderson,
made,2014,2014-07-07,fishb,A11,0.0,5.0,95.0,100.0,tkydd,
made,2014,2014-07-07,fishb,A18,0.0,5.0,95.0,100.0,tkydd,
made,2014,2014-07-07,fishb,C6,0.0,5.0,95.0,100.0,tkydd,
made,2014,2014-07-07,fishb,D11,0.0,10.0,90.0,100.0,tkydd,
made,2014,2014-07-07,fishb,D15,0.0,15.0,85.0,100.0,tkydd,
made,2014,2014-07-07,fishb,D2,0.0,5.0,95.0,100.0,tkydd,
made,2014,2014-07-07,fishb,E20,0.0,10.0,90.0,100.0,tkydd,
made,2014,2014-07-07,fishb,F8,0.0,20.0,80.0,100.0,tkydd,
made,2014,2014-07-07,fishb,G13,0.0,10.0,90.0,100.0,tkydd,
made,2014,2014-07-07,fishb,G18,0.0,15.0,85.0,100.0,tkydd,
made,2014,2014-07-07,taglu,B2,0.0,5.0,95.0,100.0,pwoodard,
made,2014,2014-07-07,taglu,B8,0.0,5.0,95.0,100.0,pwoodard,
made,2014,2014-07-07,taglu,D5,0.0,30.0,70.0,100.0,pwoodard,
made,2014,2014-07-07,taglu,E11,0.0,5.0,95.0,100.0,fsmith,
made,2014,2014-07-07,taglu,E8,0.0,10.0,90.0,100.0,pwoodard,
made,2014,2014-07-07,taglu,F3,0.0,20.0,80.0,100.0,pwoodard,
made,2014,2014-07-07,taglu,H7,0.0,20.0,80.0,100.0,fsmith,
made,2014,2014-07-07,taglu,I10,0.0,50.0,50.0,100.0,fsmith,
made,2014,2014-07-07,taglu,L10,0.0,30.0,70.0,100.0,fsmith,
made,2014,2014-07-07,taglu,L7,0.0,10.0,90.0,100.0,fsmith,
nome,2014,2014-05-18,all,sn20,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn19,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn18,10.0,30.0,60.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn17,20.0,0.0,80.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn16,45.0,5.0,50.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn15,45.0,0.0,55.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn14,15.0,0.0,85.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn13,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn12,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn11,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn10,15.0,5.0,80.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn09,55.0,15.0,30.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn08,30.0,40.0,30.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn07,10.0,50.0,40.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn06,15.0,15.0,70.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn05,5.0,55.0,40.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn04,10.0,10.0,80.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn02,5.0,85.0,10.0,100.0,ekwon,
nome,2014,2014-05-18,all,sn01,5.0,20.0,75.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn20,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn19,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn18,5.0,35.0,60.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn17,20.0,0.0,80.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn16,30.0,5.0,65.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn15,45.0,0.0,55.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn14,15.0,0.0,85.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn13,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn12,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn11,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn10,10.0,5.0,85.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn09,50.0,15.0,35.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn08,30.0,40.0,30.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn07,10.0,50.0,40.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn06,10.0,20.0,70.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn05,5.0,55.0,40.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn04,10.0,10.0,80.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn02,5.0,85.0,10.0,100.0,ekwon,
nome,2014,2014-05-20,all,sn01,5.0,20.0,75.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn20,0.0,65.0,35.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn19,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn18,5.0,35.0,60.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn17,10.0,0.0,90.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn16,25.0,10.0,65.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn15,45.0,5.0,50.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn14,10.0,5.0,85.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn13,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn12,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn11,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn10,10.0,5.0,85.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn09,25.0,15.0,60.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn08,10.0,55.0,35.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn07,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn06,5.0,30.0,65.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn05,5.0,55.0,40.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn04,5.0,15.0,80.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn02,5.0,85.0,10.0,100.0,ekwon,
nome,2014,2014-05-22,all,sn01,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn20,0.0,70.0,30.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn19,5.0,60.0,35.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn18,5.0,35.0,60.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn17,10.0,0.0,90.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn16,10.0,15.0,75.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn15,35.0,5.0,60.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn14,5.0,10.0,85.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn13,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn12,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn11,5.0,90.0,5.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn10,10.0,5.0,85.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn09,20.0,20.0,60.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn08,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn07,5.0,50.0,45.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn06,0.0,35.0,65.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn05,0.0,50.0,50.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn04,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn02,5.0,85.0,10.0,100.0,ekwon,
nome,2014,2014-05-25,all,sn01,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn20,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn19,5.0,65.0,30.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn18,0.0,40.0,60.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn17,5.0,0.0,95.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn16,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn15,25.0,10.0,65.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn14,5.0,15.0,80.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn13,0.0,95.0,5.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn12,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn11,0.0,95.0,5.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn10,5.0,10.0,85.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn09,5.0,40.0,55.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn08,0.0,70.0,30.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn07,0.0,50.0,50.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn06,0.0,35.0,65.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn05,0.0,55.0,45.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn04,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn03,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn02,5.0,85.0,10.0,100.0,ekwon,
nome,2014,2014-05-27,all,sn01,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn20,0.0,70.0,30.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn19,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn18,0.0,35.0,65.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn17,0.0,0.0,100.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn16,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn15,0.0,15.0,85.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn14,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn13,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn12,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn11,0.0,95.0,5.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn10,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn09,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn08,0.0,65.0,35.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn07,0.0,40.0,60.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn06,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn05,0.0,50.0,50.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn04,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn02,0.0,80.0,20.0,100.0,ekwon,
nome,2014,2014-06-03,all,sn01,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn01,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn02,0.0,80.0,20.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn04,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn05,0.0,40.0,60.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn06,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn07,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn08,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn09,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn10,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn11,0.0,95.0,5.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn12,0.0,55.0,45.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn13,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn14,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn15,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn16,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn17,0.0,0.0,100.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn18,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn19,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-10,all,sn20,0.0,65.0,35.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn01,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn02,0.0,80.0,20.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn03,0.0,25.0,75.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn04,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn05,0.0,40.0,60.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn06,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn07,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn08,0.0,45.0,55.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn09,0.0,15.0,85.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn10,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn11,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn12,0.0,55.0,45.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn13,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn14,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn15,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn16,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn17,0.0,0.0,100.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn18,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn19,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-18,all,sn20,0.0,65.0,35.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn01,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn02,0.0,75.0,25.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn03,0.0,20.0,80.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn04,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn05,0.0,35.0,65.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn06,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn07,0.0,15.0,85.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn08,0.0,50.0,50.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn09,0.0,15.0,85.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn10,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn11,0.0,80.0,20.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn12,0.0,50.0,50.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn13,0.0,90.0,10.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn14,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn15,0.0,10.0,90.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn16,0.0,5.0,95.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn17,0.0,0.0,100.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn18,0.0,30.0,70.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn19,0.0,60.0,40.0,100.0,ekwon,
nome,2014,2014-06-25,all,sn20,0.0,65.0,35.0,100.0,ekwon,
iglo,2013,2013-06-16,studyarea,studyarea,70.0,5.0,25.0,100.0,nlecomte,
iglo,2013,2013-06-17,studyarea,studyarea,65.0,10.0,25.0,100.0,nlecomte,
iglo,2013,2013-06-18,studyarea,studyarea,65.0,10.0,25.0,100.0,nlecomte,
iglo,2013,2013-06-19,studyarea,studyarea,50.0,15.0,35.0,100.0,nlecomte,
iglo,2013,2013-06-20,studyarea,studyarea,45.0,15.0,40.0,100.0,nlecomte,
iglo,2013,2013-06-21,studyarea,studyarea,40.0,15.0,45.0,100.0,nlecomte,
iglo,2013,2013-06-22,studyarea,studyarea,30.0,15.0,55.0,100.0,nlecomte,
iglo,2013,2013-06-23,studyarea,studyarea,30.0,15.0,55.0,100.0,nlecomte,
iglo,2013,2013-06-24,studyarea,studyarea,25.0,15.0,60.0,100.0,nlecomte,
iglo,2013,2013-06-25,studyarea,studyarea,20.0,15.0,65.0,100.0,nlecomte,
iglo,2013,2013-06-29,studyarea,studyarea,5.0,15.0,80.0,100.0,nlecomte,
iglo,2013,2013-06-30,studyarea,studyarea,5.0,15.0,80.0,100.0,nlecomte,
iglo,2013,2013-07-06,studyarea,studyarea,2.0,15.0,83.0,100.0,nlecomte,
iglo,2013,2013-07-09,studyarea,studyarea,0.0,15.0,85.0,100.0,nlecomte,
eaba,2014,2014-06-11,,,5.0,40.0,55.0,100.0,lkennedy,
eaba,2014,2014-06-12,,,2.0,43.0,55.0,100.0,lkennedy,
eaba,2014,2014-06-13,,,2.0,43.0,55.0,100.0,lkennedy,
eaba,2014,2014-06-14,,,1.0,44.0,55.0,100.0,lkennedy,
barr,2010,2010-05-30,brw1,b2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,b4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,b6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,b8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,b10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,b12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,d12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,f12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,h12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,j12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw1,l12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,b12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,d12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,f12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,h12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,j12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l10,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw2,l12,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw3,b2,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw3,b4,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw3,b6,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw3,b8,100.0,0.0,0.0,100.0,bhill,
barr,2010,2010-05-30,brw3,b10,100.0,0.0,0.0,100.0,bhill,
